anime_id,name,genre,type,episodes
9786,Detective Conan: Conan vs. Kid - Jet Black Sniper,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1
25687,Digimon Adventure tri. 1: Saikai,"Action, Adventure, Comedy, Drama",Movie,1
31552,Durarara!!x2 Ten: Onoroke Chakapoko,"Action, Mystery, Supernatural",Special,1
14131,Girls und Panzer,"Military, School",TV,12
2002,Heroic Age,"Action, Mecha, Military, Sci-Fi, Space",TV,26
145,Kareshi Kanojo no Jijou,"Comedy, Drama, Romance, School, Shoujo, Slice of Life",TV,26
5290,Keroro Gunsou Movie 3: Tenkuu Daikessen de Arimasu!,"Comedy, Sci-Fi, Shounen",Movie,1
250,Konjiki no Gash Bell!!,"Adventure, Comedy, Magic, Shounen, Supernatural",TV,150
23321,Log Horizon 2nd Season,"Action, Adventure, Fantasy, Game, Magic, Shounen",TV,25
2743,Mobile Suit Gundam Seed: Seed Supernova - Tanekyara Gekijou,"Comedy, Parody",Special,4
3626,Mobile Suit Gundam Wing: Operation Meteor,"Action, Adventure, Drama, Mecha, Military, Psychological, Sci-Fi, Space",OVA,4
10020,Ore no Imouto ga Konnani Kawaii Wake ga Nai Specials,"Comedy, Seinen, Slice of Life",ONA,4
1873,Plawres Sanshirou,"Adventure, Mecha, School, Sci-Fi, Shounen, Sports",TV,37
528,Pokemon: Mewtwo no Gyakushuu,"Action, Adventure, Comedy, Drama, Fantasy, Kids",Movie,1
2562,Shion no Ou,"Drama, Game, Mystery, Thriller",TV,22
1861,Slam Dunk: Zenkoku Seiha Da! Sakuragi Hanamichi,"Comedy, Drama, School, Shounen, Slice of Life, Sports",Movie,1
8995,Tales of Symphonia The Animation: Sekai Tougou-hen,"Action, Adventure, Fantasy, Magic, Martial Arts, Shounen",OVA,3
17437,The iDOLM@STER Movie: Kagayaki no Mukougawa e!,"Comedy, Drama, Music",Movie,1
32673,Udon no Kuni no Kiniro Kemari,"Fantasy, Seinen, Slice of Life",TV,12
1985,UFO Robo Grendizer,"Mecha, Sci-Fi, Shounen",TV,74
304,Aa! Megami-sama! Movie,"Comedy, Magic, Romance, Seinen, Supernatural",Movie,1
12291,Acchi Kocchi (TV),"Comedy, Romance, School, Seinen, Slice of Life",TV,12
1488,Area 88,"Action, Adventure, Drama, Military, Romance",OVA,3
4182,Darker than Black: Kuro no Keiyakusha Special,"Comedy, Parody, Sci-Fi",Special,1
9839,Detective Conan: Black History 2,"Adventure, Comedy, Mystery, Police, Shounen",Special,1
874,Digimon Tamers,"Adventure, Comedy, Drama, Fantasy, Shounen",TV,51
2673,Doraemon Movie 27: Nobita no Shin Makai Daibouken - 7-nin no Mahoutsukai,"Adventure, Comedy, Fantasy",Movie,1
31376,Flying Witch,"Comedy, Magic, Shounen, Slice of Life, Supernatural",TV,12
1251,Fushigi no Umi no Nadia,"Adventure, Comedy, Historical, Romance, Sci-Fi",TV,39
2012,Jigoku Sensei Nube,"Adventure, Comedy, Horror, Romance, School, Shounen, Supernatural",TV,49
2848,Kappa no Coo to Natsuyasumi,"Adventure, Shounen",Movie,1
15813,Majokko Shimai no Yoyo to Nene,"Fantasy, Magic",Movie,1
5162,Minami-ke Okaeri,"Comedy, School, Slice of Life",TV,13
13245,New Prince of Tennis Specials,"Action, Comedy, Shounen, Sports",Special,7
3673,Nijuu Mensou no Musume,"Action, Adventure, Mystery",TV,22
21667,Non Non Biyori: Okinawa e Ikukoto ni Natta,"Comedy, School, Seinen, Slice of Life",OVA,1
3848,"One Piece Movie 9: Episode of Chopper Plus - Fuyu ni Saku, Kiseki no Sakura","Action, Adventure, Comedy, Fantasy, Shounen, Super Power",Movie,1
26243,Owari no Seraph,"Action, Drama, Shounen, Supernatural, Vampire",TV,12
5419,Paniponi Dash!: Danjite Okonaeba Kishin mo Kore wo Saku,"Comedy, Parody, School",Special,1
46,Rurouni Kenshin: Meiji Kenkaku Romantan - Ishinshishi e no Chinkonka,"Drama, Historical, Samurai, Shounen",Movie,1
16241,"Yondemasu yo, Azazel-san. Z","Comedy, Demons, Supernatural",TV,13
2198,Aa! Megami-sama!: Sorezore no Tsubasa Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,2
1239,Bishoujo Senshi Sailor Moon SuperS,"Drama, Magic, Romance, Shoujo",TV,39
2768,CLAMP in Wonderland 2,"Action, Comedy, Drama, Fantasy, Magic, Music, Romance",Music,1
2514,Detective Conan OVA 04: Conan and Kid and Crystal Mother,"Adventure, Mystery, Police, Shounen",OVA,1
1394,Future GPX Cyber Formula Saga,"Drama, Sci-Fi, Shounen, Sports",OVA,8
17187,Ghost in the Shell: Arise - Border:1 Ghost Pain,"Mecha, Police, Psychological, Sci-Fi",Movie,1
11663,Hakuouki OVA,"Action, Drama, Historical, Samurai, Supernatural",OVA,2
270,Hellsing,"Action, Horror, Seinen, Supernatural, Vampire",TV,13
1356,Hokuto no Ken 2,"Action, Drama, Martial Arts, Super Power",TV,43
6553,Junjou Romantica Special,"Comedy, Romance, Shounen Ai",Special,1
1567,Kaitou Saint Tail,"Adventure, Magic, Romance, Shoujo",TV,43
13655,Little Busters!,"Comedy, Drama, School, Slice of Life, Supernatural",TV,26
334,Marmalade Boy,"Comedy, Drama, Romance, Shoujo",TV,76
7651,Ningen Shikkaku: Director&#039;s Cut-ban,"Drama, Historical, Psychological, Seinen",Movie,1
1029,Omoide Poroporo,"Drama, Romance, Slice of Life",Movie,1
209,R.O.D the TV,"Action, Adventure, Comedy, Drama, Sci-Fi, Super Power",TV,26
15775,Saint☆Oniisan,"Comedy, Seinen, Slice of Life",OVA,2
10469,Sayonara Zetsubou Sensei Special,"Comedy, Mystery, Parody",Special,1
16524,Suisei no Gargantia,"Action, Adventure, Mecha, Sci-Fi",TV,13
10714,Towa no Quon 3: Mugen no Renza,"Action, Super Power, Supernatural",Movie,1
32899,Watashi ga Motete Dousunda,"Comedy, Harem, Romance, School, Shoujo",TV,12
10216,"Yondemasu yo, Azazel-san. (TV)","Comedy, Demons, Supernatural",TV,13
6408,&quot;Bungaku Shoujo&quot; Movie,"Drama, Mystery, Romance, School",Movie,1
32828,Amaama to Inazuma,"Comedy, Seinen, Slice of Life",TV,12
10067,Angel Beats!: Another Epilogue,"Drama, School, Supernatural",Special,1
13115,Hakuouki Reimeiroku,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,12
2174,Hokuto no Ken: Raoh Gaiden Gekitou-hen,"Action, Adventure, Martial Arts, Romance",Movie,1
821,Initial D Battle Stage,"Action, Cars, Drama, Seinen, Sports",OVA,1
5494,Konnichiwa Anne: Before Green Gables,"Drama, Historical, Kids, Slice of Life",TV,39
6604,Kuruneko,"Comedy, Slice of Life",TV,50
32526,Love Live! Sunshine!!,"Music, School, Slice of Life",TV,13
8100,Mardock Scramble: The First Compression,"Action, Psychological, Sci-Fi",Movie,1
2835,Patalliro!,"Adventure, Comedy, Romance, Shoujo, Shounen Ai",TV,49
2549,Perrine Monogatari,"Drama, Historical, Shoujo, Slice of Life",TV,53
814,Prince of Tennis: Atobe&#039;s Gift,"Comedy, Shounen, Sports",Movie,1
28497,Rokka no Yuusha,"Action, Adventure, Fantasy, Magic, Mystery",TV,12
15989,Saki Achiga-hen: Episode of Side-A Specials,"Game, School, Slice of Life",Special,4
5118,Suzumiya Haruhi-chan no Yuuutsu,"Comedy, Parody",ONA,25
1651,Uchuu Senkan Yamato 2,"Action, Adventure, Drama, Military, Sci-Fi, Space",TV,26
691,Yawara!,"Action, Comedy, Drama, Martial Arts, Romance, Slice of Life, Sports",TV,124
11759,Accel World,"Action, Game, Romance, School, Sci-Fi",TV,24
16273,Acchi Kocchi (TV): Place=Princess,"Comedy, Romance, School, Seinen, Slice of Life",Special,1
1240,Bishoujo Senshi Sailor Moon SuperS: Sailor 9 Senshi Shuuketsu! Black Dream Hole no Kiseki,"Drama, Magic, Shoujo",Movie,1
2424,Cardcaptor Sakura Specials,Comedy,Special,3
6573,Darker than Black: Ryuusei no Gemini,"Action, Mystery, Sci-Fi, Super Power",TV,12
21743,Donten ni Warau,"Action, Historical, Shoujo",TV,12
901,"Dragon Ball Z Movie 08: Moetsukiro!! Nessen, Ressen, Chougekisen","Adventure, Comedy, Fantasy, Sci-Fi, Shounen",Movie,1
14837,Dragon Ball Z Movie 14: Kami to Kami,"Action, Adventure, Fantasy, Martial Arts, Shounen, Super Power",Movie,1
31706,Fate/kaleid liner Prisma☆Illya 3rei!!,"Action, Comedy, Fantasy, Magic",TV,12
364,Gallery Fake,"Mystery, Seinen",TV,37
4060,Grimm Masterpiece Theater,"Adventure, Comedy, Fantasy, Kids, Magic",TV,24
23269,Hello!! Kiniro Mosaic,"Comedy, School, Slice of Life",TV,12
3165,Hidamari Sketch Specials,"Comedy, School, Slice of Life",Special,2
449,InuYasha: Guren no Houraijima,"Adventure, Comedy, Demons, Drama, Historical, Romance, Shounen, Supernatural",Movie,1
32870,Kuroko no Basket Movie 2: Winter Cup Soushuuhen - Namida no Saki e,"School, Shounen, Sports",Movie,1
522,Metropolis,"Adventure, Drama, Police, Romance, Sci-Fi, Shounen",Movie,1
96,Mobile Fighter G Gundam,"Adventure, Comedy, Drama, Martial Arts, Mecha, Romance, Sci-Fi, Space, Sports",TV,49
10589,Naruto: Shippuuden Movie 5 - Blood Prison,"Action, Adventure, Martial Arts, Mystery, Shounen, Super Power",Movie,1
3420,Shigofumi,"Drama, Fantasy, Psychological, Supernatural, Thriller",TV,12
10378,Shinryaku!? Ika Musume,"Comedy, Shounen, Slice of Life",TV,12
3369,Shoubushi Densetsu Tetsuya,"Game, Historical, Shounen",TV,20
8197,So Ra No Wo To Specials,"Military, Music, Sci-Fi, Slice of Life",Special,2
1072,Sweat Punch,"Action, Fantasy, Historical, Mecha",OVA,5
18499,Yozakura Quartet: Tsuki ni Naku,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",OVA,3
5075,Yuusha Keisatsu J-Decker,"Action, Adventure, Mecha, Police, Sci-Fi",TV,48
1003,Aa! Megami-sama! (TV) Specials,"Comedy, Magic, Romance, Seinen, Supernatural",Special,3
11235,Amagami SS+ Plus,"Comedy, Romance, School, Slice of Life",TV,13
586,Ayakashi: Japanese Classic Horror,"Fantasy, Historical, Horror",TV,11
4981,Casshern Sins,"Action, Adventure, Drama, Psychological, Sci-Fi",TV,24
2961,Digimon Adventure Movie,"Action, Fantasy, Kids, Sci-Fi",Movie,1
1747,Freedom,"Action, Adventure, Sci-Fi",OVA,7
2409,Gokudou-kun Manyuuki,"Adventure, Comedy, Fantasy, Magic",TV,26
4039,Golgo 13 (TV),"Action, Adventure, Drama, Seinen, Thriller",TV,50
2458,Kimagure Orange☆Road OVA,"Comedy, Drama, Magic, Romance, School",OVA,8
22693,Lady Jewelpet,"Fantasy, Magic, Romance, Shoujo",TV,52
1563,Magic Knight Rayearth II,"Adventure, Drama, Fantasy, Magic, Mecha, Romance, Shoujo",TV,29
1289,Mobile Police Patlabor: The New Files,"Comedy, Mecha, Police, Sci-Fi",OVA,16
33091,Planetarian: Chiisana Hoshi no Yume,"Drama, Sci-Fi",ONA,5
9979,Precure All Stars Movie DX3: Mirai ni Todoke! Sekai wo Tsunagu☆Nijiiro no Hana,"Action, Fantasy, Magic, Shoujo",Movie,1
1608,Salaryman Kintarou,"Comedy, Drama, Seinen",TV,20
18523,Senyuu. 2,"Action, Comedy, Fantasy, Parody, Shounen",TV,13
7041,Seto no Hanayome OVA Specials,"Comedy, Parody, School",Special,2
2923,Shugo Chara!,"Comedy, Magic, School, Shoujo",TV,51
9930,Snow Halation,Music,Music,1
31297,Tokyo Ghoul: &quot;Pinto&quot;,"Action, Drama, Horror, Mystery, Psychological, Supernatural",OVA,1
1919,Urusei Yatsura OVA,"Adventure, Comedy, Sci-Fi",OVA,11
18753,Yahari Ore no Seishun Love Comedy wa Machigatteiru. OVA,"Comedy, Romance, School",OVA,1
18497,Yozakura Quartet: Hana no Uta,"Action, Comedy, Magic, Shounen, Super Power, Supernatural",TV,13
21639,Yu☆Gi☆Oh! Arc-V,"Action, Fantasy, Game, Shounen",TV,Unknown
283,Akage no Anne,"Drama, Historical, Slice of Life",TV,50
2889,Bleach Movie 2: The DiamondDust Rebellion - Mou Hitotsu no Hyourinmaru,"Action, Adventure, Shounen, Supernatural",Movie,1
18671,Chuunibyou demo Koi ga Shitai! Ren,"Comedy, Drama, Romance, School, Slice of Life",TV,12
16934,Chuunibyou demo Koi ga Shitai!: Kirameki no... Slapstick Noel,"Comedy, School",Special,1
1479,City Hunter: Kinkyuu Namachuukei!? Kyouakuhan Saeba Ryou no Saigo,Shounen,Special,1
2171,Detective Conan Movie 11: Jolly Roger in the Deep Azure,"Adventure, Comedy, Mystery, Police, Shounen",Movie,1
32948,Fune wo Amu,"Drama, Slice of Life",TV,11
3213,Ganbare Genki,"Action, Comedy, Shounen, Sports",TV,35
19195,Ghost in the Shell: Arise - Border:4 Ghost Stands Alone,"Mecha, Police, Psychological, Sci-Fi",Movie,1
21273,Gochuumon wa Usagi Desu ka?,"Comedy, Slice of Life",TV,12
5998,Hottarake no Shima: Haruka to Mahou no Kagami,Fantasy,Movie,1
2330,Jibaku-kun,"Adventure, Comedy, Fantasy",TV,26
3449,Kamichu! Specials,"Comedy, Drama, Slice of Life, Supernatural",Special,4
218,Kidou Senkan Nadesico,"Action, Comedy, Mecha, Military, Parody, Romance, Sci-Fi, Shounen, Space",TV,26
1047,On Your Mark,"Drama, Music, Sci-Fi",Music,1
22539,"One More Time, One More Chance","Drama, Music, Romance, Slice of Life",Music,1
16287,One Piece: Romance Dawn,"Action, Comedy, Fantasy, Shounen, Super Power",OVA,1
8476,Otome Youkai Zakuro,"Demons, Historical, Military, Romance, Seinen, Supernatural",TV,13
13587,Persona 4 the Animation: No One is Alone,"Adventure, Mystery, School, Sci-Fi, Super Power, Supernatural",Special,1
10257,Pretty Rhythm: Aurora Dream,"Music, Shoujo, Slice of Life, Sports",TV,51
10731,Prince of Tennis: Eikokushiki Teikyuu Shiro Kessen!,"Action, Comedy, School, Shounen, Sports",Movie,1
23281,Psycho-Pass 2,"Action, Police, Psychological, Sci-Fi",TV,11
166,Samurai 7,"Historical, Mecha, Samurai, Sci-Fi",TV,26
8317,Sayonara Zetsubou Sensei Jo: Zoku Zetsubou Shoujo Senshuu,"Comedy, Parody, School",Special,1
8557,Shinryaku! Ika Musume,"Comedy, Shounen, Slice of Life",TV,12
1913,Shonan Junai Gumi!,"Action, Comedy, School",OVA,5
25801,Shouwa Genroku Rakugo Shinjuu: Yotarou Hourou-hen,"Drama, Josei",OVA,2
6802,So Ra No Wo To,"Military, Music, Sci-Fi, Slice of Life",TV,12
30911,Tales of Zestiria the X,"Action, Adventure, Fantasy",TV,12
200,Tenshi na Konamaiki,"Comedy, Magic, Romance, Shounen",TV,50
3613,Toshokan Sensou,"Action, Comedy, Military, Romance",TV,12
22419,Acchi Kocchi,Dementia,Movie,1
13709,Afro Samurai Movie,"Action, Adventure, Samurai",Movie,1
1474,City Hunter: Ai to Shukumei no Magnum,"Action, Comedy, Mystery, Shounen",Movie,1
15199,Code Geass: Boukoku no Akito 3 - Kagayaku Mono Ten yori Otsu,"Action, Mecha, Military",Movie,1
8687,Doraemon (2005),"Comedy, Kids, Sci-Fi, Shounen",TV,Unknown
10765,Hikaru no Go Special,"Comedy, Game, Shounen, Supernatural",OVA,1
9023,Katekyo Hitman Reborn!: Mr. Rebokku no Ciao Ciao Interview,Comedy,Special,3
1454,Kemonozume,"Action, Demons, Horror, Romance, Supernatural",TV,13
3392,Kiniro no Corda: Primo Passo - Hitonatsu no Encore,"Harem, Music, Romance, School, Shoujo",Special,1
2971,Kyou kara Maou! R,"Adventure, Comedy, Fantasy",OVA,5
98,Mai-HiME,"Action, Comedy, Drama, Fantasy, Magic, Mecha, Romance, School, Shoujo Ai",TV,26
20541,Mikakunin de Shinkoukei,"Comedy, Romance, School, Slice of Life",TV,12
1095,Mobile Police Patlabor: The Movie,"Drama, Mecha, Military, Police",Movie,1
593,Mugen no Ryvius,"Drama, Mecha, Military, Psychological, Sci-Fi, Space",TV,26
32566,Noblesse: Pamyeol-ui Sijak,"Action, Adventure, Supernatural",OVA,1
2680,One Piece: Straw Hat Theater,"Adventure, Fantasy, Shounen",Special,5
32026,Osomatsu-san Special,"Comedy, Parody",Special,1
708,Patapata Hikousen no Bouken,"Adventure, Sci-Fi",TV,26
10445,Perfect Day,Music,Music,1
13391,Rakuen Tsuihou: Expelled from Paradise,"Action, Mecha, Sci-Fi",Movie,1
2596,Shinreigari: Ghost Hound,"Mystery, Psychological, Sci-Fi, Supernatural",TV,22
441,Shoujo Kakumei Utena: Adolescence Mokushiroku,"Dementia, Drama, Fantasy, Romance, Shoujo",Movie,1
5262,Shugo Chara!! Doki,"Comedy, Magic, School, Shoujo",TV,51
1372,Taiho Shichau zo (1996),"Action, Comedy, Police, Seinen",TV,47
2337,Tetsujin 28-gou (2004),"Adventure, Mecha, Sci-Fi, Shounen",TV,26
24627,Yamada-kun to 7-nin no Majo (OVA),"Comedy, Romance, School, Shounen",OVA,2
102,Aishiteruze Baby★★,"Comedy, Drama, Romance, Shoujo",TV,26
24919,Aoki Hagane no Arpeggio: Ars Nova DC,"Action, Sci-Fi, Seinen",Movie,1
1686,Bleach Movie 1: Memories of Nobody,"Action, Adventure, Super Power",Movie,1
1681,Brave Story,"Action, Adventure, Fantasy, Kids, Magic, Supernatural",Movie,1
2800,Candy Candy,"Drama, Shoujo, Slice of Life",TV,115
27601,Chuunibyou demo Koi ga Shitai! Ren: The Rikka Wars,"Comedy, Drama, Romance, School, Slice of Life",Special,1
22839,Cross Road,"School, Slice of Life",Special,1
356,Fate/stay night,"Action, Fantasy, Magic, Romance, Supernatural",TV,24
6922,Fate/stay night Movie: Unlimited Blade Works,"Action, Fantasy, Magic, Supernatural",Movie,1
4061,Grimm Masterpiece Theater II,"Adventure, Comedy, Fantasy, Kids, Magic",TV,23
28607,Hetalia: The World Twinkle,"Comedy, Historical, Parody",ONA,15
9834,Level E,"Comedy, Sci-Fi, Shounen",TV,13
10075,Naruto x UT,"Action, Comedy, Martial Arts, Shounen, Super Power",OVA,1
5854,Shin Chou Kyou Ryo: Condor Hero III,"Action, Adventure, Drama, Historical, Romance",TV,26
2257,Taiyou no Kiba Dagram,"Drama, Mecha, Military, Sci-Fi, Shounen",TV,75
11889,The iDOLM@STER: 765 Pro to Iu Monogatari,"Comedy, Drama, Music",Special,1
1459,Uchuu no Kishi Tekkaman Blade,"Action, Adventure, Drama, Mecha, Military, Romance, Sci-Fi, Shounen, Space",TV,49
8676,Amagami SS,"Comedy, Romance, School, Slice of Life",TV,25
4186,Chrome Shelled Regios,"Action, Adventure, Fantasy, School, Sci-Fi",TV,24
17121,Dareka no Manazashi,"Drama, Slice of Life",Movie,1
6231,Detective Conan Magic File 3: Shinichi and Ran - Memories of Mahjong Tiles and Tanabata,"Mystery, Shounen",OVA,1
7045,Doraemon Movie 21: Nobita no Taiyou Ou Densetsu,"Adventure, Comedy, Fantasy, Historical, Kids, Shounen",Movie,1
15613,Hakkenden: Touhou Hakken Ibun,"Action, Fantasy, Shoujo, Supernatural",TV,13
6895,Hakuouki,"Action, Drama, Historical, Josei, Samurai, Supernatural",TV,12
379,Heppoko Jikken Animation Excel♥Saga,"Comedy, Parody, Sci-Fi, Shounen",TV,26
12053,Mardock Scramble: The Third Exhaust,"Action, Psychological, Sci-Fi",Movie,1
5713,Minami-ke Betsubara,"Comedy, Slice of Life",OVA,1
24227,Nisekoi OVA,"Comedy, Harem, Romance, School, Shounen",OVA,3
6187,Nodame Cantabile OVA,"Comedy, Josei, Music, Romance, Slice of Life",OVA,1
490,Paniponi Dash!,"Comedy, Parody, School",TV,26
64,Rozen Maiden,"Action, Comedy, Drama, Magic, Seinen",TV,12
5671,Saki,"Game, School, Slice of Life",TV,25
5355,Sengoku Basara,"Action, Historical, Martial Arts, Samurai, Super Power",TV,12
20671,Shashinkan,"Drama, Historical, Slice of Life",Movie,1
1728,Super GALS! Kotobuki Ran,"Comedy, Shoujo, Slice of Life",TV,52
567,The Big O,"Action, Mecha, Mystery, Psychological, Sci-Fi",TV,26
1911,Top wo Nerae! &amp; Top wo Nerae 2! Gattai Movie!!,"Comedy, Mecha, Shounen",Movie,2
481,Yu☆Gi☆Oh! Duel Monsters,"Adventure, Game, Shounen",TV,224
5244,Aria The Natural: Sono Futatabi Deaeru Kiseki ni...,"Fantasy, Sci-Fi, Shounen, Slice of Life",Special,1
12187,Carnival Phantasm EX Season,"Comedy, Supernatural",OVA,1
31553,Charlotte: Tsuyoi Monotachi,"School, Super Power",Special,1
1477,City Hunter: The Secret Service,"Action, Comedy, Mystery, Shounen",Special,1
24655,Date A Live Movie: Mayuri Judgment,"Harem, Romance, Sci-Fi",Movie,1
1368,Detective Conan OVA 06: Follow the Vanished Diamond! Conan &amp; Heiji vs. Kid!,"Comedy, Mystery, Police, Shounen",OVA,1
2392,Doraemon Movie 26: Nobita no Kyouryuu 2006,"Adventure, Comedy, Kids",Movie,1
18465,Genshiken Nidaime,"Comedy, Parody, Slice of Life",TV,13
852,Gokinjo Monogatari,"Comedy, Drama, Romance, Slice of Life",TV,50
9865,Hetalia Axis Powers Fan Disc,"Comedy, Historical, Parody",OVA,3
6399,Higashi no Eden: Falling Down,Music,Music,1
3652,Higurashi no Naku Koro ni Rei,"Comedy, Mystery, Psychological, Supernatural, Thriller",OVA,5
22763,Kara no Kyoukai: Mirai Fukuin - Extra Chorus,"Drama, Mystery, Seinen, Supernatural",Special,1
5710,Keroro Gunsou Movie 4: Gekishin Dragon Warriors de Arimasu!,Comedy,Movie,1
1091,Mobile Suit Gundam II: Soldiers of Sorrow,"Action, Drama, Mecha, Military, Sci-Fi, Space",Movie,1
7877,"Momoko, Kaeru no Uta ga Kikoeru yo.","Drama, School, Slice of Life",Movie,1
34136,Orange: Mirai,"Drama, Romance, School, Sci-Fi, Shoujo",Movie,1
131,Saiyuuki Reload Gunlock,"Action, Adventure, Comedy, Fantasy, Shoujo",TV,26
879,Simoun,"Drama, Magic, Military, Romance, Shoujo Ai",TV,26
1642,Sugar Sugar Rune,"Fantasy, Magic, Shoujo",TV,51
5712,Tanoshii Muumin Ikka Bouken Nikki,"Adventure, Fantasy, Kids, Slice of Life",TV,26
14189,Tasogare Otome x Amnesia: Taima Otome,"Horror, Mystery, Romance, School, Shounen, Supernatural",Special,1
885,Tenshi no Tamago,"Dementia, Drama, Fantasy",OVA,1
3974,Tetsuwan Birdy Decode,"Action, Comedy, Sci-Fi",TV,13
9047,Toaru Kagaku no Railgun: Misaka-san wa Ima Chuumoku no Mato desukara,"Action, Sci-Fi, Super Power",OVA,1
2203,Waga Seishun no Arcadia: Mugen Kidou SSX,"Action, Adventure, Drama, Sci-Fi, Space",TV,22
156,X,"Action, Drama, Fantasy, Magic, Romance, Shoujo, Super Power",TV,24
29,Zipang,"Action, Drama, Historical, Military, Sci-Fi, Seinen",TV,26
12149,AKB0048,"Music, Sci-Fi",TV,13
18893,Aoki Hagane no Arpeggio: Ars Nova,"Action, Sci-Fi, Seinen",TV,12
11633,Blood Lad,"Action, Comedy, Demons, Seinen, Supernatural, Vampire",TV,10
17269,Captain Harlock,"Action, Drama, Sci-Fi, Space",Movie,1
1476,City Hunter: Hyakuman Dollar no Inbou,"Action, Comedy, Mystery, Shounen",OVA,1
15201,Code Geass: Boukoku no Akito 4 - Nikushimi no Kioku Kara,"Action, Mecha, Military",Movie,1
26349,Danna ga Nani wo Itteiru ka Wakaranai Ken,"Comedy, Seinen, Slice of Life",TV,13
17641,Date A Live: Date to Date,"Comedy, Harem, Romance, School, Sci-Fi",OVA,1
25389,Dragon Ball Z Movie 15: Fukkatsu no F,"Action, Adventure, Comedy, Fantasy, Martial Arts, Shounen, Super Power",Movie,1
